"PRICING RULE DEFINITION","Pricing Rule : ","Disc","Price","Auto Analysis Up :","T","Changed By :","FISCH-MT","Auto Analysis Down :","T","Changed On :","09/14/2018","Item","Discount %","Price","Analysis : ACC","0.00","9.24","12/4/2018 10:19:44AM","","Page 1 of 1"
"PRICING RULE DEFINITION","Analysis : SAMPL-PREP","0.00","10.00","12/4/2018 10:19:44AM","","Page 1 of 1"
"PRICING RULE DEFINITION","Analysis : STAPH-CP-C","0.00","11.66","12/4/2018 10:19:44AM","","Page 1 of 1"
"PRICING RULE DEFINITION","Analysis : STECGDSMPX","0.00","30.00","12/4/2018 10:19:44AM","","Page 1 of 1"
"PRICING RULE DEFINITION","Analysis : STECMPXT6C","0.00","31.85","12/4/2018 10:19:44AM","","Page 1 of 1"
"PRICING RULE DEFINITION","Category : ","0.00","0.00","12/4/2018 10:19:44AM","","Page 1 of 1"
"PRICING RULE DEFINITION","Category : ","0.00","0.00","12/4/2018 10:19:44AM","","Page 1 of 1"
"PRICING RULE DEFINITION","Category : ","0.00","0.00","12/4/2018 10:19:44AM","","Page 1 of 1"
"PRICING RULE DEFINITION","Category : Biotechnology","27.50","0.00","12/4/2018 10:19:44AM","","Page 1 of 1"
"PRICING RULE DEFINITION","Category : Dairy","27.50","0.00","12/4/2018 10:19:44AM","","Page 1 of 1"
"PRICING RULE DEFINITION","Category : Extraneous Matter","27.50","0.00","12/4/2018 10:19:44AM","","Page 1 of 1"
"PRICING RULE DEFINITION","Category : Instrumental Chemistry","27.50","0.00","12/4/2018 10:19:44AM","","Page 1 of 1"
"PRICING RULE DEFINITION","Category : IRMA","27.50","0.00","12/4/2018 10:19:44AM","","Page 1 of 1"
"PRICING RULE DEFINITION","Category : Physical Testing","27.50","0.00","12/4/2018 10:19:44AM","","Page 1 of 1"
"PRICING RULE DEFINITION","Category : Qualitative Micro","27.50","0.00","12/4/2018 10:19:44AM","","Page 1 of 1"
"PRICING RULE DEFINITION","Category : Quantitative Micro","27.50","0.00","12/4/2018 10:19:44AM","","Page 1 of 1"
"PRICING RULE DEFINITION","Category : Vitamins","27.50","0.00","12/4/2018 10:19:44AM","","Page 1 of 1"
"PRICING RULE DEFINITION","Category : Wet Chemistry","27.50","0.00","12/4/2018 10:19:44AM","","Page 1 of 1"
